DocumentID,DocumentTitle,DocumentURL,Letter Date,Letter Year,PrimaryLanguage,AdditionalLanguage,Author,Recipient,SourceSmallest,SourceCity,SourceState,SourceCountry,Source,DestinationSmallest,DestinationCity,DestinationState,DestinationCountry,Destination
625344,From James Elphinston: Bill for William Temple Franklin's Education,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=170a,1769-7-4,1769,English,,James Elphinston,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
625345,To Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=171a,1769-7-5,1769,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
625346,To Charles Thomson and Thomas Mifflin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=171b,1769-7-7,1769,English,,Benjamin Franklin,Charles Thomson:Thomas Mifflin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
625347,To John Bartram,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=172a,1769-7-9,1769,English,,Benjamin Franklin,John Bartram,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
625348,To Humphry Marshall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=173a,1769-7-9,1769,English,,Benjamin Franklin,Humphry Marshall,London,London,Greater London,England,"London, Greater London, England",West Bradford,West Bradford,Pennsylvania,America,"West Bradford, Pennsylvania, America"
625349,To the Philadelphia Merchants,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=174a,1769-7-9,1769,English,,Benjamin Franklin,Philadelphia Merchants,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
625350,To Thomas Gilpin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=175a,1769-7-10,1769,English,,Benjamin Franklin,Thomas Gilpin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
625351,To Grey Cooper,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=175b,1769-7-11,1769,English,,Benjamin Franklin,Grey Cooper,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
625352,To James Bowdoin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=176a,1769-7-13,1769,English,,Benjamin Franklin,James Bowdoin,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
625353,"From Smith, Wright, & Gray",http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=177a,1769-7-15,1769,English,,"Smith, Wright, & Gray",Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
625354,From Cadwalader Evans,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=178a,1769-7-15,1769,English,,Cadwalader Evans,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
625355,From Hannah Walker,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=179a,1769-7-17,1769,English,,Hannah Walker,Benjamin Franklin,Westbury,Westbury,Wiltshire,England,"Westbury, Wiltshire, England",London,London,Greater London,England,"London, Greater London, England"
625356,From James Parker,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=180a,1769-7-22,1769,English,,James Parker (1714-1770),Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
625357,From Thomas Hutchinson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=181a,1769-7-29,1769,English,,Thomas Hutchinson,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
625358,From Samuel Cooper,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=182a,1769-8-3,1769,English,,Samuel Cooper,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
625359,From Joseph Galloway,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=184a,1769-8-12,1769,English,,Joseph Galloway,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
625360,From James Parker,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=185a,1769-8-12,1769,English,,James Parker (1714-1770),Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
625361,From James Parker,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=186a,1769-8-14,1769,English,,James Parker (1714-1770),Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
625362,"Dates of Journeys Abroad, 1766-69",http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=186b,1769-8-24,1769,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
625363,To John Canton,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=186c,1769-8-25,1769,English,,Benjamin Franklin,John Canton,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
625364,To Jacques Barbeu-Dubourg,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=187a,1769-8-30,1769,French,,Benjamin Franklin,Jacques Barbeu-Dubourg,London,London,Greater London,England,"London, Greater London, England",Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France"
625365,From Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=187b,1769-8-31,1769,English,,Deborah Franklin,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
625366,From William Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=189a,1769-9-1,1769,English,,William Franklin,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
625367,From Mary Stevenson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=190a,1769-9-1,1769,English,,Mary Stevenson Hewson,Benjamin Franklin,Margate,Margate,Kent,England,"Margate, Kent, England",London,London,Greater London,England,"London, Greater London, England"
625368,To George Whitefield,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=192a,1769-9-2,1769,English,,Benjamin Franklin,George Whitefield,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
625369,To Mary Stevenson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=193a,1769-9-2,1769,English,,Benjamin Franklin,Mary Stevenson Hewson,London,London,Greater London,England,"London, Greater London, England",Kensington,London,Greater London,England,"London, Greater London, England"
625370,From John Alleyne,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=194a,1769-9-5,1769,English,,John Alleyne,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
625371,From John Winthrop,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=195a,1769-9-6,1769,English,,John Winthrop,Benjamin Franklin,Cambridge,Cambridge,Massachusetts,America,"Cambridge, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
625372,To Cadwalader Evans,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=198a,1769-9-7,1769,English,,Benjamin Franklin,Cadwalader Evans,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
625373,To Cadwalader Evans,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=201a,1769-9-8,1769,English,,Benjamin Franklin,Cadwalader Evans,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
625374,From James Parker,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=202a,1769-9-12,1769,English,,James Parker (1714-1770),Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
625375,From Ephraim Brown,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=203a,1769-9-15,1769,English,,Ephraim Franklin Brown,Benjamin Franklin,Oxford,Oxford,Oxfordshire,England,"Oxford, Oxfordshire, England",London,London,Greater London,England,"London, Greater London, England"
625376,To Jacques Barbeu-Dubourg,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=204a,1769-9-22,1769,English,,Benjamin Franklin,Jacques Barbeu-Dubourg,London,London,Greater London,England,"London, Greater London, England",Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France"
625377,To T[homas-François] Dalibard,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=205a,1769-9-22,1769,English,,Benjamin Franklin,Thomas-François Dalibard,London,London,Greater London,England,"London, Greater London, England",Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France"
625378,To [Jean-Baptiste LeRoy],http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=206a,1769-9-22,1769,English,,Benjamin Franklin,Jean-Baptiste LeRoy,London,London,Greater London,England,"London, Greater London, England",Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France"
625379,To Timothy Folger,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=207a,1769-9-29,1769,English,,Benjamin Franklin,Timothy Folger,London,London,Greater London,England,"London, Greater London, England",Nantucket,Nantucket,Massachusetts,America,"Nantucket, Massachusetts, America"
625380,To Jane Mecom,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=210a,1769-9-29,1769,English,,Benjamin Franklin,Jane Mecom,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
625381,To Samuel Cooper,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=211a,1769-9-30,1769,English,,Benjamin Franklin,Samuel Cooper,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
625382,To Jonathan Williams,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=211b,1769-10-4,1769,English,,Benjamin Franklin,"Jonathan Williams, Sr.",London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
625383,From Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=212a,1769-10-4,1769,English,,Deborah Franklin,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
625384,From James Parker,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=214a,1769-10-5,1769,English,,James Parker (1714-1770),Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
625385,From James Parker,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=215a,1769-10-6,1769,English,,James Parker (1714-1770),Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
625386,To William Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=216a,1769-10-7,1769,English,,Benjamin Franklin,William Franklin,London,London,Greater London,England,"London, Greater London, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
625387,From Thomas Gilpin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=216b,1769-10-10,1769,English,,Thomas Gilpin,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
625388,From Grey Cooper,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=219a,1769-10-13,1769,English,,Grey Cooper,Benjamin Franklin,,,,England,England,London,London,Greater London,England,"London, Greater London, England"
625389,Pennsylvania Assembly Committee of Correspondence to Benjamin Franklin and Richard Jackson,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=16&page=219b,1769-10-17,1769,English,,Pennsylvania Assembly Committee of Correspondence,Benjamin Franklin:Richard Jackson,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
